time,main_ws_mb,main_peak_ws_mb,all_python_ws_mb
2026-09-25T06:26:46,3225,3240,4360
2026-09-25T06:26:48,3225,3240,4362
2026-09-25T06:26:50,3277,3293,4398
2026-09-25T06:26:53,3323,3338,4458
2026-09-25T06:26:55,3323,3338,4458
2026-09-25T06:26:57,3369,3390,4518
2026-09-25T06:26:59,3420,3436,4557
2026-09-25T06:27:01,3420,3436,4558
2026-09-25T06:27:03,3458,3474,4596
2026-09-25T06:27:05,3518,3533,4653
2026-09-25T06:27:07,3518,3533,4654
2026-09-25T06:27:09,3554,3569,4690
2026-09-25T06:27:11,3614,3629,4752
2026-09-25T06:27:13,3614,3629,4751
2026-09-25T06:27:15,3644,3660,4782
2026-09-25T06:27:17,3697,3713,4830
2026-09-25T06:27:19,3697,3713,4829
2026-09-25T06:27:21,3735,3751,4857
2026-09-25T06:27:23,3074,3780,4191
2026-09-25T06:27:25,3128,3780,4244
2026-09-25T06:27:27,3297,3780,4414
2026-09-25T06:27:29,3311,3780,4428
2026-09-25T06:27:31,3327,3780,4444
2026-09-25T06:27:33,3336,3780,4453
2026-09-25T06:27:35,3358,3780,4475
2026-09-25T06:27:37,3240,3780,4362
2026-09-25T06:27:39,3470,3780,4586
2026-09-25T06:27:41,3475,3780,4592
2026-09-25T06:27:43,3479,3780,4595
2026-09-25T06:27:45,3489,3780,4606
2026-09-25T06:27:47,3491,3780,4608
2026-09-25T06:27:49,3493,3780,4610
2026-09-25T06:27:51,3494,3780,4611
2026-09-25T06:27:53,2188,3780,3305
2026-09-25T06:27:55,2564,3780,3682
2026-09-25T06:27:57,2716,3780,3833
2026-09-25T06:27:59,2851,3780,3968
2026-09-25T06:28:01,2912,3780,4029
2026-09-25T06:28:03,2972,3780,4089
2026-09-25T06:28:05,3032,3780,4149
2026-09-25T06:28:08,3094,3780,4211
2026-09-25T06:28:10,3680,3780,4797
2026-09-25T06:28:12,2918,3795,4035
2026-09-25T06:28:14,4013,4013,5130
2026-09-25T06:28:16,2875,4014,3992
2026-09-25T06:28:18,2945,4014,4062
2026-09-25T06:28:20,3015,4014,4132
2026-09-25T06:28:22,3083,4014,4200
2026-09-25T06:28:24,3149,4014,4267
2026-09-25T06:28:26,3221,4014,4338
2026-09-25T06:28:28,3289,4014,4406
2026-09-25T06:28:30,4148,4148,5281
2026-09-25T06:28:32,3451,4621,4622
2026-09-25T06:28:34,3138,4621,4255
2026-09-25T06:28:36,3210,4621,4327
2026-09-25T06:28:38,3284,4621,4401
2026-09-25T06:28:40,3357,4621,4474
2026-09-25T06:28:42,3429,4621,4546
2026-09-25T06:28:44,3460,4621,4577
2026-09-25T06:28:46,3471,4621,4587
2026-09-25T06:28:48,3480,4621,4597
2026-09-25T06:28:50,3490,4621,4607
2026-09-25T06:28:52,3094,4621,4211
2026-09-25T06:28:54,3477,4621,4594
2026-09-25T06:28:56,3377,4621,4494
2026-09-25T06:28:58,3509,4621,4626
2026-09-25T06:29:00,3738,4621,4865
2026-09-25T06:29:02,3298,4621,4427
2026-09-25T06:29:04,3518,4621,4636
2026-09-25T06:29:06,3645,4621,4762
2026-09-25T06:29:08,3774,4621,4891
2026-09-25T06:29:10,4257,4621,5374
2026-09-25T06:29:13,3930,4621,5047
2026-09-25T06:29:15,3614,4621,4731
2026-09-25T06:29:17,3726,4621,4843
2026-09-25T06:29:19,3837,4621,4954
2026-09-25T06:29:21,3949,4621,5066
2026-09-25T06:29:23,4057,4621,5174
2026-09-25T06:29:25,4168,4621,5286
2026-09-25T06:29:27,4278,4621,5395
2026-09-25T06:29:29,4384,4621,5501
2026-09-25T06:29:31,4492,4621,5609
2026-09-25T06:29:33,4599,4621,5716
2026-09-25T06:29:35,4705,4705,5822
2026-09-25T06:29:37,4814,4846,5931
2026-09-25T06:29:39,5750,5750,6871
2026-09-25T06:29:41,3571,6043,4688
2026-09-25T06:29:43,3787,6043,4904
2026-09-25T06:29:45,3917,6043,5034
2026-09-25T06:29:47,4068,6043,5185
2026-09-25T06:29:49,4121,6043,5143
2026-09-25T06:29:51,4037,6043,5154
2026-09-25T06:29:53,4168,6043,5285
2026-09-25T06:29:55,4254,6043,5371
2026-09-25T06:29:57,4341,6043,5458
2026-09-25T06:29:59,4428,6043,5545
2026-09-25T06:30:01,4514,6043,5631
2026-09-25T06:30:03,4600,6043,5717
2026-09-25T06:30:05,4686,6043,5803
2026-09-25T06:30:07,4776,6043,5893
2026-09-25T06:30:09,4862,6043,5980
2026-09-25T06:30:11,4948,6043,6065
2026-09-25T06:30:13,5033,6043,6150
2026-09-25T06:30:15,5120,6043,6237
2026-09-25T06:30:17,5207,6043,6324
2026-09-25T06:30:19,5291,6043,6408
2026-09-25T06:30:21,5375,6043,6493
2026-09-25T06:30:23,6023,6077,7145
2026-09-25T06:30:25,5363,6675,6473
2026-09-25T06:30:27,4363,6675,5480
2026-09-25T06:30:29,4054,6675,5176
2026-09-25T06:30:31,4315,6675,5432
2026-09-25T06:30:33,4400,6675,5517
2026-09-25T06:30:36,4488,6675,5605
2026-09-25T06:30:38,4573,6675,5691
2026-09-25T06:30:40,4660,6675,5778
2026-09-25T06:30:42,4747,6675,5864
2026-09-25T06:30:44,4834,6675,5952
2026-09-25T06:30:46,4918,6675,6036
2026-09-25T06:30:48,5003,6675,6120
2026-09-25T06:30:50,5091,6675,6209
2026-09-25T06:30:52,5180,6675,6298
2026-09-25T06:30:54,5266,6675,6383
2026-09-25T06:30:56,5350,6675,6467
2026-09-25T06:30:58,5439,6675,6557
2026-09-25T06:31:00,5833,6675,6972
2026-09-25T06:31:02,6120,6675,7238
2026-09-25T06:31:04,6472,6675,7588
2026-09-25T06:31:06,5005,6886,6099
2026-09-25T06:31:08,4837,6886,5941
2026-09-25T06:31:10,4982,6886,6104
2026-09-25T06:31:12,4536,6886,5640
2026-09-25T06:31:14,4622,6886,5727
2026-09-25T06:31:16,4708,6886,5812
2026-09-25T06:31:18,4795,6886,5899
2026-09-25T06:31:20,4882,6886,5986
2026-09-25T06:31:22,4967,6886,6071
2026-09-25T06:31:24,5049,6886,6154
2026-09-25T06:31:26,5136,6886,6240
2026-09-25T06:31:28,5221,6886,6326
2026-09-25T06:31:30,5306,6886,6410
2026-09-25T06:31:32,5393,6886,6497
2026-09-25T06:31:34,5480,6886,6585
2026-09-25T06:31:36,5567,6886,6671
2026-09-25T06:31:38,5652,6886,6756
2026-09-25T06:31:40,5736,6886,6840
2026-09-25T06:31:42,6080,6886,7188
2026-09-25T06:31:44,6458,6886,7563
2026-09-25T06:31:46,6812,6886,7916
2026-09-25T06:31:48,5620,7245,6715
2026-09-25T06:31:50,4694,7245,5830
2026-09-25T06:31:52,4341,7245,5451
2026-09-25T06:31:54,4431,7245,5536
2026-09-25T06:31:56,4453,7245,5558
2026-09-25T06:31:58,4475,7245,5579
2026-09-25T06:32:00,4497,7245,5601
2026-09-25T06:32:03,4518,7245,5622
2026-09-25T06:32:05,4541,7245,5645
2026-09-25T06:32:07,4562,7245,5666
2026-09-25T06:32:09,4585,7245,5689
2026-09-25T06:32:11,4606,7245,5710
2026-09-25T06:32:13,4592,7245,5699
2026-09-25T06:32:15,5048,7245,6171
2026-09-25T06:32:17,4429,7245,5353
2026-09-25T06:32:19,4317,7245,5254
2026-09-25T06:32:21,4557,7245,4952
2026-09-25T06:32:23,4632,7245,4674
2026-09-25T06:32:25,5018,7245,5057
2026-09-25T06:32:27,5149,7245,5187
2026-09-25T06:32:29,4685,7245,4762
2026-09-25T06:32:31,4727,7245,4765
2026-09-25T06:32:33,4563,7245,4428
2026-09-25T06:32:35,3341,7245,3384
2026-09-25T06:32:37,5852,7245,5899
2026-09-25T06:32:39,6758,7245,7015
2026-09-25T06:32:41,6803,7245,7692
2026-09-25T06:32:43,6882,7245,7921
2026-09-25T06:32:45,6902,7245,7878
2026-09-25T06:32:47,6996,7245,8046
2026-09-25T06:32:49,6979,7245,7978
2026-09-25T06:32:51,7019,7245,8022
2026-09-25T06:32:53,7080,7245,8114
2026-09-25T06:32:55,7062,7245,8047
2026-09-25T06:32:57,7099,7245,8088
2026-09-25T06:32:59,7179,7245,8220
2026-09-25T06:33:01,7100,7245,8065
2026-09-25T06:33:03,7137,7245,8160
2026-09-25T06:33:05,7177,7245,8212
2026-09-25T06:33:07,7175,7245,8145
2026-09-25T06:33:09,7198,7245,8225
2026-09-25T06:33:11,7167,7245,8184
2026-09-25T06:33:13,7117,7245,7936
2026-09-25T06:33:16,7631,8045,8332
